pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid,elevation,landforms,clay,org_carbon,ph,month,temp,precip,solar_rad
57,0,Others,arkansas,7,2021-03-12,-89.92832188381603,35.681756821690485,527.5,641.5,823.0,1079.5,1362.5,1560.5,1747.0,1831.0,2615.0,1894.0,1,224.0,21.0,14.0,5.0,53.0,3,287.21952432201755,0.189621754072828,488070489.03808594
58,0,Others,arkansas,7,2021-03-12,-90.53603217352288,35.35477005827098,800.0,1120.0,1520.0,1748.0,1432.0,1460.0,1448.0,1193.0,429.0,270.0,1,116.0,31.0,20.0,4.0,53.0,3,287.4145769303845,0.1343794242369362,481669529.03808594
59,0,Others,arkansas,7,2021-03-12,-89.9799750126529,34.12093401553282,247.5,400.0,310.0,652.0,1474.0,1713.0,2059.0,1946.5,1134.0,557.5,1,104.0,21.0,15.0,2.0,53.0,3,287.7165605073334,0.1379979775177666,481161029.03808594
60,0,Others,arkansas,7,2021-03-12,-91.89608151367985,36.2050254746901,761.0,1042.0,1224.0,1651.0,2448.0,2691.0,3120.0,3008.0,3408.0,2265.0,1,267.0,41.0,16.0,3.0,55.0,3,286.84416204883206,0.1582313851343819,488571785.03808594
61,0,Others,arkansas,7,2021-03-12,-92.17141514826248,34.179773666642646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.0,42.0,20.0,3.0,63.0,3,286.85482023095574,0.1158510521876046,484798369.03808594
62,0,Others,arkansas,7,2021-03-12,-94.35881286509353,36.412985462963775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,31.0,25.0,3.0,58.0,3,288.00150411872454,0.2364470437990853,474515361.03808594
63,0,Others,arkansas,7,2021-03-12,-90.55669342505765,36.176279385598285,464.0,526.0,750.0,1008.0,1224.0,1402.0,1710.0,1812.0,2420.0,1588.0,1,305.0,31.0,16.0,4.0,62.0,3,285.0988584744033,0.1424527094589898,506942375.03808594
64,0,Others,arkansas,7,2021-03-12,-94.47649216731315,34.2628678304237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0,21.0,29.0,13.0,63.0,3,286.4178531400619,0.160448409699125,457417089.03808594
65,0,Others,arkansas,7,2021-03-12,-92.10493981723764,36.46329111887447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.0,41.0,43.0,4.0,59.0,3,286.590969844531,0.1476510093437859,467031345.03808594
66,0,Others,arkansas,7,2021-03-12,-92.48941875884078,33.74543822677086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109.0,21.0,14.0,5.0,52.0,3,287.7977910810901,0.2382453159319588,474313279.03808594
67,0,Others,arkansas,7,2021-03-12,-93.81443380291708,33.61742829878382,2300.0,2074.0,1916.0,2052.0,2296.0,2357.0,2750.0,2378.0,2417.0,1839.0,1,206.0,42.0,15.0,2.0,61.0,3,284.9619769639866,0.1192120090948769,481026487.03808594
68,0,Others,arkansas,7,2021-03-12,-92.74858271830928,34.125425591953416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113.0,31.0,15.0,5.0,53.0,3,287.6553363389866,0.1795300022589394,487698137.03808594
69,0,Others,arkansas,7,2021-03-12,-91.23042988814728,33.48941837079679,306.0,379.0,377.0,544.0,595.0,675.0,768.0,743.0,942.0,691.0,1,386.0,31.0,14.0,3.0,56.0,3,284.5615994648267,0.1717064903008172,503806015.03808594
70,0,Others,arkansas,7,2021-03-12,-94.47739048259729,36.29306037253382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,144.0,31.0,14.0,7.0,51.0,3,285.48798450346914,0.1435700134264657,469773679.03808594
71,0,Others,arkansas,7,2021-03-12,-92.04205774734926,35.998862116984675,269.0,406.0,337.0,634.0,1240.0,1402.0,1705.0,1681.0,1417.0,902.0,1,292.0,21.0,13.0,6.0,54.0,3,286.09114573078773,0.1035016552435585,486893961.03808594
72,0,Others,arkansas,7,2021-03-12,-90.14391755200472,33.88063467703084,458.0,595.0,746.0,1050.0,1315.5,1515.0,1752.0,1861.5,2625.0,1752.5,1,242.0,31.0,16.0,2.0,63.0,3,284.51399991845574,0.160574250005407,485076647.03808594
73,0,Others,arkansas,7,2021-03-12,-91.5026194192355,34.58805796327497,518.0,679.0,726.0,1340.0,1897.0,2139.0,1980.0,2471.0,2230.0,1471.0,1,93.0,41.0,15.0,6.0,50.0,3,288.06905231680923,0.1941941753851601,491466305.03808594
74,0,Others,arkansas,7,2021-03-12,-91.72719824026538,36.52033413941606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.0,31.0,22.0,2.0,56.0,3,287.7908790137178,0.1581367776619622,485855427.03808594
75,0,Others,arkansas,7,2021-03-12,-93.01358572712454,35.649866629104245,257.0,412.0,402.0,806.0,1283.0,1483.0,1660.0,1712.0,1926.0,1224.0,1,109.0,31.0,14.0,4.0,52.0,3,287.5090147244033,0.1779422984348961,487479811.03808594
76,0,Others,arkansas,7,2021-03-12,-91.777054738534,35.71499448720291,507.0,624.0,812.0,1113.0,1400.0,1608.0,1906.0,2042.0,2907.0,1931.0,1,49.0,21.0,28.0,4.0,60.0,3,288.34358976220574,0.2133616582380959,480179447.03808594
77,0,Others,arkansas,7,2021-03-12,-91.54573855287325,35.40462655653961,560.0,678.0,896.0,1144.0,1450.0,1710.0,1994.0,2073.0,2809.0,1910.0,1,394.0,34.0,14.0,3.0,57.0,3,284.705230282199,0.1615935341345498,504754689.03808594
78,0,Others,arkansas,7,2021-03-12,-93.05445907255196,35.205649721107136,464.0,668.5,676.5,1276.0,2412.5,2676.5,2260.0,3093.0,2528.0,1574.5,1,205.0,31.0,19.0,6.0,57.0,3,285.4008236751761,0.108816824935598,480522187.03808594
79,0,Others,arkansas,7,2021-03-12,-90.5526510062791,36.12507541440347,471.5,629.5,688.0,1143.0,1862.0,2023.5,2171.0,2375.0,2444.5,1518.5,1,90.0,31.0,19.0,4.0,60.0,3,285.92447643895304,0.110496439121885,474558647.03808594
80,0,Others,arkansas,7,2021-03-12,-94.02329210647488,33.178601282491435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,24.0,25.0,2.0,59.0,3,287.938626094531,0.2381999567972847,474362875.03808594
81,0,Others,arkansas,7,2021-03-12,-92.15838957664276,35.66019725487162,464.0,584.0,786.0,1067.0,1352.0,1551.0,1848.0,1921.0,2904.0,1991.0,1,61.0,34.0,26.0,4.0,62.0,3,287.33424416408747,0.1521045938955971,483618227.03808594
82,0,Others,arkansas,7,2021-03-12,-93.79332339374028,33.143566986410775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,222.0,31.0,16.0,3.0,59.0,3,284.6797372756466,0.1385446564184853,480405413.03808594
83,0,Others,arkansas,7,2021-03-12,-94.52814529615004,33.68165784159837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,392.0,21.0,17.0,8.0,49.0,3,284.27624632722586,0.1270909086691567,489096003.03808594
84,0,Others,arkansas,7,2021-03-12,-90.25261370138318,35.50254292250864,387.0,515.5,573.0,867.5,1138.0,1258.0,1470.0,1445.5,1457.0,950.0,1,236.0,32.0,18.0,8.0,52.0,3,285.5045834408011,0.1049636081682869,474795299.03808594
85,0,Others,arkansas,7,2021-03-12,-90.76914498975192,34.95726554504809,470.5,625.0,849.0,1170.5,1547.0,1655.5,1992.0,2072.0,2732.0,1820.5,1,200.0,22.0,14.0,4.0,56.0,3,286.44899025783747,0.1219634787069985,475327707.03808594
86,0,Others,arkansas,7,2021-03-12,-92.69153969776768,33.28145838252313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107.0,31.0,16.0,2.0,57.0,3,286.0190192396923,0.1166489050614068,484102351.03808594
87,0,Others,arkansas,7,2021-03-12,-94.01655474184398,34.915493884336534,499.5,663.0,753.0,1293.5,1931.0,2357.0,2346.5,2568.5,2009.5,1211.5,1,109.0,41.0,14.0,2.0,54.0,3,285.6326286356936,0.1412358955370614,468770327.03808594
88,0,Others,arkansas,7,2021-03-12,-93.96984234706976,35.25101464295518,263.0,376.0,281.0,668.0,1556.0,1853.0,2114.0,2084.0,1403.0,767.0,1,88.0,31.0,13.0,2.0,53.0,3,288.16544061066,0.1609661207424828,482982147.03808594
89,0,Others,arkansas,7,2021-03-12,-93.50765913339026,33.54331728784396,3256.0,2954.0,2756.0,3099.0,3327.0,3392.0,3532.0,3458.0,3299.0,2948.0,1,248.0,32.0,14.0,6.0,53.0,3,285.0026749436573,0.1076025889145562,479282269.03808594
90,0,Others,arkansas,7,2021-03-12,-93.17079090184544,34.265562776276056,2441.0,2404.0,2418.0,2431.0,2984.0,3195.5,3610.0,3440.0,3348.0,2376.0,1,65.0,24.0,22.0,2.0,60.0,3,288.07714045945033,0.1651385352837273,485267737.03808594
91,0,Others,arkansas,7,2021-03-12,-94.55150149353716,35.90723395800448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,105.0,24.0,24.0,3.0,56.0,3,287.2566205711775,0.130830369971914,482464581.03808594
92,0,Others,arkansas,7,2021-03-12,-94.58878157782812,36.36717138347368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,24.0,37.0,3.0,63.0,3,286.5179114187917,0.153201066039724,461771503.03808594
93,0,Others,arkansas,7,2021-03-12,-94.197116113952,34.440285099037304,786.0,846.0,847.0,1197.0,1612.0,1732.0,1854.0,2024.0,1887.0,1223.0,1,110.0,21.0,13.0,2.0,52.0,3,287.2248114103912,0.1352815405356118,473981871.03808594
94,0,Others,arkansas,7,2021-03-12,-90.61553307616748,35.69837565444669,770.5,1085.0,1168.0,1662.5,2251.0,2444.0,2717.0,2720.5,2793.0,1959.0,1,61.0,31.0,12.0,2.0,53.0,3,288.3682427149947,0.1920772717224785,495522281.03808594
95,0,Others,arkansas,7,2021-03-12,-92.12560106877238,33.95070326919217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,241.0,31.0,17.0,2.0,58.0,3,286.0697637373401,0.0929309503065773,492657877.03808594
96,0,Others,arkansas,7,2021-03-12,-92.53523283833088,35.917564583771856,420.0,468.0,621.0,883.0,1062.0,1255.0,1440.0,1613.0,2608.0,1698.0,1,142.0,31.0,15.0,3.0,55.0,3,286.2995368178173,0.107614718459768,494571683.03808594
97,0,Others,arkansas,7,2021-03-12,-93.34686069753288,35.4315760150632,669.0,1030.0,990.0,1705.0,2744.0,2974.0,3416.0,3348.0,3477.0,2262.0,1,97.0,21.0,15.0,5.0,50.0,3,288.08044029563985,0.1496563033091256,489220735.03808594
98,0,Others,arkansas,7,2021-03-12,-93.88405323743636,36.27284827864113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163.0,21.0,16.0,6.0,50.0,3,286.89383810309954,0.1662575975882241,487471685.03808594
99,0,Others,arkansas,7,2021-03-12,-93.50765913339026,33.25765302749396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,321.0,32.0,16.0,3.0,59.0,3,285.15490318626485,0.1296703443752953,505688031.03808594
100,0,Others,arkansas,7,2021-03-12,-91.64724817997872,36.42960429571999,384.0,598.0,586.0,1142.0,1173.0,1268.0,692.0,1352.0,2063.0,1313.0,1,336.0,24.0,18.0,3.0,60.0,3,284.7996602007138,0.1720010862576195,501525495.03808594
101,0,Others,arkansas,7,2021-03-12,-93.53236280370356,35.178251104941495,360.5,491.0,607.0,892.0,1480.5,1691.5,1928.0,1960.5,2015.5,1263.5,1,383.0,41.0,17.0,6.0,52.0,3,286.0219148000081,0.1065056846367547,488084931.03808594
102,0,Others,arkansas,7,2021-03-12,-93.7048393382545,35.67187535356517,257.0,400.0,331.0,638.0,1459.0,1668.0,1888.0,1843.0,1325.0,738.0,1,65.0,41.0,20.0,2.0,61.0,3,286.166902829242,0.1390892491566369,467633503.03808594
103,0,Others,arkansas,7,2021-03-12,-93.60198223822282,33.657403328927145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,31.0,18.0,5.0,53.0,3,287.9216596336775,0.2055807337986657,487629493.03808594
104,0,Others,arkansas,7,2021-03-12,-92.4593251968228,35.3188374469062,358.0,470.0,537.0,839.0,1152.0,1316.0,1514.0,1624.0,2063.0,1375.0,1,289.0,31.0,17.0,4.0,59.0,3,284.77672673297184,0.1202484891640374,487727449.03808594
