pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid,elevation,landforms,clay,org_carbon,ph,month,temp,precip,solar_rad
28,0,Others,california,8,2021-03-22,-122.44059780431182,38.29899840197271,214.0,422.0,420.0,925.0,1585.0,1917.0,1751.0,2013.0,1764.0,1268.0,1,212.0,21.0,26.0,2.0,80.0,3,285.8837705837783,0.033787854098005,623323205.0380859
29,0,Others,california,8,2021-03-22,-120.60039894479296,40.10865454183149,8164.0,8035.5,8096.5,8206.0,7920.5,7239.0,7157.0,6826.5,347.0,336.5,1,,,,,,3,280.88033686402025,0.0896649137961098,584825841.0380859
30,0,Others,california,8,2021-03-22,-118.73235231146644,39.50319004033493,5096.0,5424.0,5656.0,5710.0,5646.0,5655.0,5848.0,5471.0,5340.0,5229.0,1,2003.0,12.0,18.0,4.0,76.0,3,275.1890251200686,0.0324779228197762,587461863.0380859
31,0,Others,california,8,2021-03-22,-118.93851566917186,39.96133083523589,928.0,1216.0,1510.0,1686.0,1735.0,1741.0,1788.0,1788.0,1976.0,1863.0,1,809.0,21.0,23.0,7.0,56.0,3,282.999653375277,0.0419715271221825,581680987.0380859
32,0,Others,california,8,2021-03-22,-121.4061877546482,39.082778487366994,511.0,752.0,858.0,1267.0,2104.0,2332.0,2490.0,2539.0,2868.0,1846.0,1,2279.0,23.0,10.0,19.0,63.0,3,272.5772822185229,0.062048904679937,655717821.0380859
33,0,Others,california,8,2021-03-22,-121.1703799925668,38.064987270459575,752.5,905.5,1043.0,1349.0,1897.5,2172.0,2394.0,2423.5,2907.0,2177.0,1,1622.0,31.0,14.0,2.0,79.0,3,275.1890251200686,0.0324779228197762,587461863.0380859
34,0,Others,california,8,2021-03-22,-120.62106019632772,38.74815604403247,256.0,441.0,510.0,1043.0,1948.0,2207.0,2244.0,2396.0,1580.0,1065.0,1,1657.0,21.0,10.0,1.0,80.0,3,277.7878259433213,0.0170117393957802,633378035.0380859
35,0,Others,california,8,2021-03-22,-118.59041849657557,37.3827168121708,1188.0,1480.0,1798.0,1931.0,2073.0,2214.0,2392.0,2351.0,2732.0,2441.0,1,691.0,31.0,21.0,7.0,60.0,3,280.24149172793153,0.0946976468788811,572827587.0380859
36,0,Others,california,8,2021-03-22,-121.34644978825423,39.08861753671377,2733.5,2774.5,2739.0,2976.5,3276.0,3318.0,3500.0,3426.5,3058.5,2716.0,1,45.0,31.0,26.0,4.0,68.0,3,284.1815748932541,0.0470334217774102,582404755.0380859
37,0,Others,california,8,2021-03-22,-117.5896952700664,37.472997498224814,1194.0,1288.0,1332.0,1581.0,2039.0,2182.0,2332.0,2203.0,1330.0,984.0,1,1892.0,32.0,7.0,7.0,59.0,3,272.3187372966479,0.0469499156700798,604448681.0380859
38,0,Others,california,8,2021-03-22,-122.16571332737124,39.53867349405765,291.0,439.0,473.5,1088.0,1742.5,2005.5,1995.0,2087.5,1808.5,1365.0,1,1206.0,34.0,22.0,1.0,83.0,3,280.16479744449737,0.0224110112415978,592664085.0380859
39,0,Others,california,8,2021-03-22,-120.51460983515956,40.34446230391286,765.0,907.0,1162.0,1275.5,1377.5,1441.0,1564.0,1553.0,2231.5,1972.0,1,1452.0,32.0,15.0,2.0,80.0,3,279.65306819382533,0.018544055603666,588357565.0380859
40,0,Others,california,8,2021-03-22,-120.12159689835728,35.44729653253529,734.5,955.0,1212.0,1617.5,2228.5,2446.0,2689.0,2697.0,3328.0,2418.5,1,31.0,34.0,20.0,2.0,73.0,3,284.1204583567958,0.0689672008978554,573577299.0380859
41,0,Others,california,8,2021-03-22,-118.71753010927846,37.42359015759824,9321.0,9255.0,9175.0,9123.0,8996.0,8857.0,8776.0,8580.0,1041.0,1171.0,1,24.0,34.0,22.0,3.0,71.0,3,285.0053079871721,0.0361459777580925,580486737.0380859
42,0,Others,california,8,2021-03-22,-120.45756681461798,39.4465961774354,3782.0,4284.5,3883.0,3720.0,4464.0,4432.0,5055.5,4418.5,344.0,187.0,1,1131.0,21.0,20.0,6.0,57.0,3,278.6711214742353,0.1174644009100625,578814159.0380859
43,0,Others,california,8,2021-03-22,-119.89297565854883,38.11394545344409,5631.0,5932.5,5655.5,4276.0,4506.0,4442.0,5456.5,4339.0,338.0,193.0,1,1519.0,32.0,14.0,1.0,77.0,3,271.8806020059893,0.0301573202835747,697636173.0380859
44,0,Others,california,8,2021-03-22,-118.78445459794536,40.05924720120491,1000.0,1274.0,1534.0,1727.0,1815.0,1886.0,1842.0,1926.0,2314.0,2041.0,1,52.0,31.0,23.0,2.0,72.0,3,283.5890980997393,0.0723133609520623,572667159.0380859
45,0,Others,california,8,2021-03-22,-117.73971392251435,39.16227939001157,849.5,1017.5,1174.0,1395.0,1775.5,1922.0,1980.0,1986.0,1563.5,1205.0,1,2451.0,22.0,22.0,5.0,73.0,3,275.57755786116405,0.0223883912789055,645279493.0380859
46,0,Others,california,8,2021-03-22,-121.61324942763774,39.82254112383942,15.0,290.0,97.0,636.0,2058.0,2380.5,3001.5,2660.0,1078.0,519.5,1,39.0,24.0,30.0,2.0,69.0,3,284.8912234357608,0.0494690910803505,579261743.0380859
47,0,Others,california,8,2021-03-22,-119.62437938859712,35.162530587469405,1654.0,2298.0,2786.0,3206.0,3310.0,3381.5,3376.0,3487.5,4930.0,4188.5,1,1295.0,32.0,19.0,2.0,74.0,3,275.7351834492017,0.0315326080547997,594889075.0380859
48,0,Others,california,8,2021-03-22,-119.81661885939867,36.79387114343045,928.5,1250.0,1367.0,1712.0,1972.5,2108.5,1737.0,2226.5,2235.5,1963.0,1,619.0,31.0,23.0,2.0,72.0,3,283.74320071230653,0.0297548548208901,636623481.0380859
49,0,Others,california,8,2021-03-22,-119.63426085672243,37.53812535632348,165.5,217.5,171.0,778.0,1475.5,1459.0,1135.0,1598.5,1509.0,880.0,1,469.0,32.0,28.0,5.0,62.0,3,283.04520529059954,0.036250867031736,611685123.0380859
50,0,Others,california,8,2021-03-22,-120.28104786128849,36.20637294761629,701.0,937.0,1104.0,1610.0,2353.0,2567.5,2642.0,2754.0,2943.5,2202.0,1,3717.0,22.0,9.0,0.0,59.0,3,267.05314904900007,0.0351283774601647,703655709.0380859
51,0,Others,california,8,2021-03-22,-118.42288269608726,35.4684069417121,691.5,956.0,1261.0,1400.5,1702.5,1873.0,2088.0,2063.0,2690.0,2149.0,1,2229.0,32.0,7.0,11.0,55.0,3,271.88293578035086,0.0916609690415093,603786165.0380859
52,0,Others,california,8,2021-03-22,-118.52573979611894,39.88991477014839,3704.0,4068.0,4100.0,4047.0,4012.0,4023.0,4164.0,3977.0,4129.0,3916.0,1,2264.0,31.0,5.0,8.0,53.0,3,271.52507287712507,0.1080091223942467,628232197.0380859
53,0,Others,california,8,2021-03-22,-120.1458514110285,35.16702216389,309.5,465.0,467.0,775.0,1290.0,1425.0,1496.0,1561.0,1945.5,1354.5,1,1599.0,32.0,13.0,2.0,78.0,3,278.9575273042084,0.0185365305172631,585730869.0380859
54,0,Others,california,8,2021-03-22,-122.39927530124233,37.465810975951854,364.5,557.0,471.5,886.0,1832.5,2042.0,2320.0,2300.0,1849.0,1073.5,1,2066.0,22.0,17.0,2.0,77.0,3,273.022605219195,0.031073488377256,604350057.0380859
55,0,Others,california,8,2021-03-22,-121.2943475017753,38.62373937718192,468.0,727.0,728.0,1342.0,2043.0,2272.0,1845.5,2543.0,2152.5,1565.0,1,626.0,32.0,28.0,7.0,57.0,3,281.9281779258482,0.1021569595562645,569858285.0380859
56,0,Others,california,8,2021-03-22,-118.95558365957014,39.90024539591576,952.0,1134.0,1514.0,1661.0,1772.0,1853.0,1890.0,1896.0,2773.0,2698.0,1,999.0,21.0,20.0,0.0,77.0,3,284.3966601587111,0.0211657361017891,639199523.0380859
57,0,Others,california,8,2021-03-22,-118.53607042188632,40.13156158157653,1272.0,1686.0,1808.0,2001.0,2141.0,2230.0,2010.0,2270.0,2272.0,2089.0,1,96.0,24.0,30.0,2.0,76.0,3,285.35738502010224,0.0551022366511055,596733931.0380859
58,0,Others,california,8,2021-03-22,-120.14225814989202,40.11988348288298,1242.0,1516.0,1924.0,2116.0,2303.0,2406.0,2480.0,2493.5,3641.5,3316.5,1,1347.0,31.0,10.0,7.0,61.0,3,272.71968970760224,0.1078236476408669,614591863.0380859
59,0,Others,california,8,2021-03-22,-120.2082843232748,38.514594070161394,890.5,1076.0,1157.0,1786.5,2470.0,2612.5,2720.0,2664.5,613.5,387.5,1,232.0,21.0,28.0,2.0,72.0,3,286.3799010861305,0.0254317150341698,624175139.0380859
60,0,Others,california,8,2021-03-22,-117.53759298358749,38.63227337238105,887.0,1190.0,1417.0,1642.5,1842.0,1943.0,1975.0,1984.5,1908.0,1590.0,1,2047.0,31.0,11.0,5.0,67.0,3,277.89852402799875,0.0316715762840935,657067481.0380859
61,0,Others,california,8,2021-03-22,-118.74223377959174,39.1865339026828,1638.0,2158.0,2558.0,2786.0,2844.0,2916.0,2974.0,2994.0,3580.0,3427.0,1,1186.0,34.0,22.0,0.0,84.0,3,280.2872195295108,0.019211985253019,588346701.0380859
62,0,Others,california,8,2021-03-22,-120.36593865563778,39.69048877707385,918.5,1237.0,1573.0,1813.5,2056.5,2249.0,2396.5,2476.5,3655.5,2642.5,1,657.0,21.0,23.0,3.0,70.0,3,283.1433708231936,0.0353148952948281,635145781.0380859
63,0,Others,california,8,2021-03-22,-117.55690676219604,35.68804502867932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,190.0,21.0,24.0,6.0,58.0,3,283.42639018643285,0.0454471633660027,594350215.0380859
64,0,Others,california,8,2021-03-22,-118.29577108338434,36.09453269474341,809.0,1017.0,1243.0,1524.0,1761.0,1943.5,1909.0,2107.0,2493.0,2051.0,1,24.0,41.0,30.0,2.0,74.0,3,284.6242911020915,0.0428483114468285,576281025.0380859
65,0,Others,california,8,2021-03-22,-119.09527168625073,39.693632880568266,1911.0,2196.0,2393.0,2471.5,2424.5,2456.5,2508.0,2452.0,2435.0,1958.0,1,1479.0,31.0,14.0,1.0,77.0,3,279.168359797488,0.0201972798334786,592032471.0380859
66,0,Others,california,8,2021-03-22,-119.39396151822046,39.29837415555568,551.0,897.0,1428.0,1764.0,2092.0,2208.0,2304.0,2394.0,2986.0,2355.0,1,,,,,,3,,,
67,0,Others,california,8,2021-03-22,-117.81607072166452,37.41864942353558,1598.0,1914.0,2208.0,2379.0,2402.0,2441.0,2614.0,2470.0,3084.0,2738.0,1,1235.0,24.0,14.0,1.0,80.0,3,279.4739004770915,0.0211396590696999,583633887.0380859
68,0,Others,california,8,2021-03-22,-122.3826564684861,39.55529232681386,608.5,833.0,1028.5,1215.0,1472.5,1602.0,1799.0,1724.0,2843.5,2392.5,1,1270.0,24.0,17.0,2.0,78.0,3,277.38687878270304,0.0286584720837304,596011865.0380859
69,0,Others,california,8,2021-03-22,-118.94345640323452,36.63576765342542,173.5,355.0,416.0,1061.0,1644.0,1842.5,1825.0,2149.5,2028.0,1356.0,1,1919.0,21.0,7.0,9.0,58.0,3,273.10776041912777,0.1314598695265481,607740205.0380859
70,0,Others,california,8,2021-03-22,-119.61494707811386,37.278961396855,1207.5,1378.5,1324.5,1766.0,2725.5,2939.0,2919.5,3100.0,2133.5,1494.5,1,2118.0,31.0,17.0,2.0,74.0,3,274.4624022412044,0.0247454420553872,624148661.0380859
71,0,Others,california,8,2021-03-22,-122.03815255702628,39.112872049385,406.0,624.0,705.5,1051.5,1481.5,1596.5,1913.0,1875.5,2830.0,1836.0,1,1198.0,34.0,12.0,1.0,81.0,3,279.7515959996049,0.0241548196303078,596258119.0380859
72,0,Others,california,8,2021-03-22,-118.08107373047976,36.49338468089248,1485.0,1895.0,2496.0,2716.5,2881.5,3037.0,3270.0,3184.5,3842.0,3221.5,1,1493.0,41.0,21.0,4.0,67.0,3,274.17668420525007,0.0523042903172203,607249463.0380859
73,0,Others,california,8,2021-03-22,-120.80386735664604,37.19990965185248,405.0,555.5,667.5,891.0,1201.5,1351.5,1528.5,1560.5,2362.5,1624.0,1,,,,,,3,,,
74,0,Others,california,8,2021-03-22,-119.0786528534945,39.28624689922007,2046.0,2564.0,3062.0,3340.0,3389.0,3411.0,3508.0,3492.0,3890.0,3635.0,1,631.0,31.0,17.0,0.0,80.0,3,284.87142966895976,0.0021598563420006,682164221.0380859
75,0,Others,california,8,2021-03-22,-119.8422208449961,38.6183494854772,5733.5,5576.0,5378.0,4953.5,5298.5,4438.0,4997.5,4521.0,567.5,518.5,1,2221.0,31.0,10.0,5.0,72.0,3,272.7697726629113,0.0359400288092324,684458247.0380859
76,0,Others,california,8,2021-03-22,-120.68394226621608,35.93912415059073,581.5,822.0,825.0,1096.0,1724.0,1897.0,2453.0,2112.5,2545.5,1757.0,1,385.0,22.0,24.0,2.0,71.0,3,283.2158307106264,0.0254246816860863,613117743.0380859
77,0,Others,california,8,2021-03-22,-119.23046813651072,36.521232454700176,513.0,773.5,824.5,1228.5,2060.5,2226.5,2325.0,2341.5,2458.5,1732.0,1,1229.0,34.0,14.0,0.0,78.0,3,279.3191520731936,0.0225645677077004,594750969.0380859
78,0,Others,california,8,2021-03-22,-121.88319317051564,37.23853720906962,821.0,1112.0,1217.0,1719.0,2145.5,2295.0,1995.0,2235.5,1768.5,1573.0,1,1340.0,32.0,14.0,1.0,79.0,3,277.9211267245713,0.0180199966656395,603613345.0380859
79,0,Others,california,8,2021-03-22,-120.92109750122364,36.20188137119569,1274.0,1766.0,1754.0,2247.0,3601.0,3865.0,4240.0,3978.0,3464.0,2472.0,1,1691.0,31.0,10.0,1.0,80.0,3,278.4716218312581,0.0171060935484597,651353017.0380859
80,0,Others,california,8,2021-03-22,-118.64476657126478,35.03272402891413,493.0,745.5,727.5,1335.5,2369.0,2595.5,2756.0,2891.5,2248.0,1404.5,1,146.0,32.0,42.0,2.0,72.0,3,284.43952390199064,0.0493464247214028,579499699.0380859
81,0,Others,california,8,2021-03-22,-118.92728672812036,38.4319490640224,1248.0,1588.0,2006.0,2201.0,2233.0,2306.0,2358.0,2382.0,3089.0,2823.0,1,1551.0,11.0,12.0,6.0,58.0,3,277.91942561570033,0.0911437497364708,616708761.0380859
82,0,Others,california,8,2021-03-22,-120.0766811341513,38.37355857055463,9596.0,9655.5,9200.0,8007.5,8002.0,7525.5,7871.0,6931.5,307.5,207.5,1,1299.0,21.0,20.0,7.0,61.0,3,278.9336356501425,0.0918245390879342,599009495.0380859
83,0,Others,california,8,2021-03-22,-119.7829320362442,39.26738227825356,151.5,347.0,508.0,571.5,337.0,324.0,273.0,178.0,112.0,136.0,1,15.0,34.0,36.0,16.0,71.0,3,285.82926684553905,0.0407854393946358,580115383.0380859
84,0,Others,california,8,2021-03-22,-119.86378041181496,37.26728329816144,796.0,1074.0,932.0,1626.5,2474.0,2568.5,2350.0,2842.5,2110.5,1533.5,1,,,,,,3,,,
85,0,Others,california,8,2021-03-22,-121.79425995738782,36.53291055339373,235.5,393.5,388.5,720.5,1245.5,1413.5,1602.0,1609.0,1802.5,1106.0,1,,,,,,3,,,
86,0,Others,california,8,2021-03-22,-117.60721241810673,38.56534888371415,772.0,942.0,1169.0,1210.0,1279.5,1313.5,1420.0,1366.5,1437.0,1318.0,1,1649.0,32.0,12.0,2.0,79.0,3,276.0972492464128,0.0296665803419777,702918779.0380859
87,0,Others,california,8,2021-03-22,-121.11109118381492,36.33078961446684,490.0,769.5,758.5,1315.0,2231.0,2451.5,2555.0,2656.0,2991.0,1987.5,1,26.0,24.0,29.0,2.0,74.0,3,285.7913200419436,0.0300508365856835,593595819.0380859
88,0,Others,california,8,2021-03-22,-117.71725604041136,38.65877367326258,1187.0,1483.0,1898.0,2082.0,2140.5,2191.5,2253.0,2237.5,2520.0,2426.5,1,1274.0,34.0,20.0,0.0,81.0,3,279.00988365501485,0.0160187707173058,599266443.0380859
89,0,Others,california,8,2021-03-22,-118.5953592306382,38.67943492479733,1040.0,1306.0,1500.0,1416.0,1415.0,1475.0,1668.0,1494.0,2027.0,2068.0,1,2477.0,32.0,10.0,12.0,60.0,3,269.49508820810627,0.0713630095946022,632246559.0380859
90,0,Others,california,8,2021-03-22,-120.2451152499237,37.3135465352936,450.0,791.0,575.5,1320.0,2678.5,2976.0,3249.5,3152.0,2204.5,1292.5,1,412.0,21.0,28.0,3.0,69.0,3,283.42765814258206,0.02628583469264,615202937.0380859
91,0,Others,california,8,2021-03-22,-119.40968203569255,38.94353961832847,995.0,1412.0,1897.0,2177.0,2390.0,2501.0,2604.0,2588.0,3210.0,2622.0,1,,,,,,3,,,
92,0,Others,california,8,2021-03-22,-118.47902740134472,38.81193642920496,705.0,1000.5,1201.0,1394.0,1403.5,1471.5,1469.0,1485.5,2189.0,1985.0,1,276.0,21.0,30.0,2.0,71.0,3,284.01720524859684,0.0960010812508294,585978439.0380859
93,0,Others,california,8,2021-03-22,-118.33844105938002,39.30241657433422,882.0,1084.0,1432.0,1515.0,1576.0,1663.0,1756.0,1718.0,2386.0,2128.0,1,64.0,31.0,22.0,3.0,69.0,3,282.999653375277,0.0419715271221825,581680987.0380859
94,0,Others,california,8,2021-03-22,-118.71663179399434,38.312023973592446,1184.0,1408.0,1664.0,2161.0,2286.0,2485.0,2408.0,2616.0,1896.0,1326.0,1,444.0,21.0,28.0,2.0,72.0,3,283.69836546785086,0.0207589642035195,612543701.0380859
95,0,Others,california,8,2021-03-22,-120.9148092942348,38.14358985782003,425.0,689.0,632.0,1191.0,2137.0,2411.0,2434.0,2600.0,2634.0,1662.0,1,952.0,22.0,15.0,3.0,70.0,3,279.5501511071318,0.0343187377678582,655955725.0380859
96,0,Others,california,8,2021-03-22,-120.51056741638102,40.23217289339792,8704.0,8608.0,8532.0,8803.0,8398.0,7592.5,7356.0,6683.5,223.0,175.5,1,1863.0,34.0,11.0,1.0,80.0,3,273.0976666481264,0.0230553076492974,639601241.0380859
97,0,Others,california,8,2021-03-22,-120.48451627314157,37.65221139740665,392.0,719.0,636.5,1358.0,2761.0,3079.5,3165.5,3268.0,2447.0,1483.0,1,2154.0,32.0,8.0,14.0,60.0,3,272.79870726472586,0.1258299277054497,611567601.0380859
98,0,Others,california,8,2021-03-22,-117.6197888320844,38.01827487568536,2362.0,2905.0,3412.0,3597.5,3632.0,3694.5,3866.0,3774.0,4386.0,4068.5,1,1533.0,31.0,20.0,2.0,79.0,3,274.47077652715865,0.0310239569174477,620507791.0380859
99,0,Others,california,8,2021-03-22,-117.70198468058132,36.69640393510348,1888.0,2148.0,2464.0,2536.0,2541.0,2550.0,2636.0,2511.0,2460.0,2391.0,1,429.0,21.0,15.0,2.0,67.0,3,282.9338902914396,0.0708802715765664,591794717.0380859
100,0,Others,california,8,2021-03-22,-122.43386043968091,39.71249750153478,342.0,554.5,540.0,1063.5,1701.5,1867.0,2166.0,2096.5,2489.5,1672.5,1,167.0,31.0,24.0,5.0,70.0,3,282.2119743388186,0.0487649814116188,594298009.0380859
101,0,Others,california,8,2021-03-22,-119.26190917145487,36.3725612751784,690.5,1088.0,950.0,1822.0,3259.5,3728.5,4034.0,3968.5,2421.0,1624.5,1,1820.0,21.0,10.0,2.0,81.0,3,275.1926347260834,0.0260844156967827,624074487.0380859
102,0,Others,california,8,2021-03-22,-119.31805387671236,36.146634981222334,190.0,408.5,178.0,633.5,3627.5,5923.5,6214.0,6184.5,1551.0,676.0,1,390.0,11.0,29.0,2.0,71.0,3,283.69379767551214,0.0221806690918633,609972687.0380859
103,0,Others,california,8,2021-03-22,-119.66210863053014,39.886770666653966,1467.0,1856.0,2129.0,2285.0,2349.5,2405.5,2540.0,2535.5,2923.5,2568.5,1,1739.0,34.0,12.0,1.0,82.0,3,275.1067943572998,0.0306727067457863,630641705.0380859
104,0,Others,california,8,2021-03-22,-118.24546542747365,38.64080736758019,2010.0,2216.0,2486.0,2595.0,2737.0,2783.0,2862.0,2696.0,1714.0,1214.0,1,1752.0,21.0,12.0,2.0,77.0,3,278.4180316514866,0.0363537446486184,619464819.0380859
105,0,Others,california,8,2021-03-22,-119.5664380527714,37.25201193833141,823.0,858.0,811.5,1396.0,2104.5,2250.5,2302.0,2397.5,2206.5,1351.5,1,90.0,34.0,20.0,2.0,69.0,3,284.6889017371721,0.0572275147663781,588696129.0380859
